Energy consumed for RAM,RAM Power,Energy consumed for all GPUs,Total GPU Power,Energy consumed for all CPUs,Total CPU Power,Electricity used since the beginning
0.033235,4.485667705535889,1.464411,198.54579703251633,0.240835,32.5,1.738481
0.033254,4.485667705535889,1.465237,198.27021058397997,0.240971,32.5,1.739461
0.033273,4.485667705535889,1.466067,198.05866425700768,0.241107,32.5,1.740447
0.033292,4.485667705535889,1.466893,197.6052579230095,0.241243,32.5,1.741427
0.033310,4.485667705535889,1.467722,198.8680648452637,0.241378,32.5,1.742410
0.033329,4.485667705535889,1.468549,198.70103588585943,0.241514,32.5,1.743392
0.033348,4.485667705535889,1.469373,197.5783611078337,0.241649,32.5,1.744369
0.033366,4.485667705535889,1.470180,193.75724367114267,0.241784,32.5,1.745331
0.033385,4.485667705535889,1.471006,198.22820540223458,0.241920,32.5,1.746311
0.033404,4.485667705535889,1.471831,198.1616218156484,0.242055,32.5,1.747290
0.033422,4.485667705535889,1.472659,198.71237566021105,0.242191,32.5,1.748272
0.033441,4.485667705535889,1.473485,198.10399210939718,0.242326,32.5,1.749252
0.033460,4.485667705535889,1.474312,198.56215969947647,0.242462,32.5,1.750233
0.033478,4.485667705535889,1.475140,198.66412254163194,0.242597,32.5,1.751215
0.033497,4.485667705535889,1.475964,197.88665681937803,0.242732,32.5,1.752194
0.033516,4.485667705535889,1.476782,194.74271408751423,0.242869,32.5,1.753166
0.033535,4.485667705535889,1.477605,197.62453743052566,0.243004,32.5,1.754144
0.033553,4.485667705535889,1.478430,198.01079655687988,0.243140,32.5,1.755123
0.033572,4.485667705535889,1.479253,197.46221457927507,0.243275,32.5,1.756100
0.033591,4.485667705535889,1.480077,197.86410262858945,0.243410,32.5,1.757078
0.033610,4.485667705535889,1.480913,199.0474558708486,0.243547,32.5,1.758069
0.033628,4.485667705535889,1.481739,198.30173146190774,0.243682,32.5,1.759050
0.033647,4.485667705535889,1.482562,197.53668049107947,0.243818,32.5,1.760027
0.033666,4.485667705535889,1.483375,194.7486795402951,0.243953,32.5,1.760994
0.033684,4.485667705535889,1.484197,197.4440622379535,0.244089,32.5,1.761970
0.033703,4.485667705535889,1.485021,197.69120053567175,0.244224,32.5,1.762948
0.033722,4.485667705535889,1.485847,198.25166915959505,0.244360,32.5,1.763928
0.033740,4.485667705535889,1.486674,198.497959607437,0.244495,32.5,1.764909
0.033759,4.485667705535889,1.487505,198.1903167314013,0.244631,32.5,1.765896
0.033778,4.485667705535889,1.488331,198.2271600044926,0.244767,32.5,1.766876
0.033797,4.485667705535889,1.489158,198.37435559479152,0.244902,32.5,1.767856
0.033815,4.485667705535889,1.489972,195.55156338278604,0.245038,32.5,1.768825
0.033834,4.485667705535889,1.490805,199.7863895490741,0.245173,32.5,1.769812
0.033853,4.485667705535889,1.491631,198.17151450792394,0.245309,32.5,1.770792
0.033871,4.485667705535889,1.492456,198.08501812294594,0.245444,32.5,1.771772
0.033890,4.485667705535889,1.493283,198.4645412964067,0.245580,32.5,1.772753
0.033909,4.485667705535889,1.494107,197.6852368908573,0.245715,32.5,1.773730
0.033927,4.485667705535889,1.494930,197.59877878109074,0.245850,32.5,1.774708
0.033946,4.485667705535889,1.495753,197.18449256960457,0.245986,32.5,1.775686
0.033965,4.485667705535889,1.496566,195.08619847925107,0.246121,32.5,1.776652
0.033984,4.485667705535889,1.497393,198.44738499156426,0.246257,32.5,1.777633
0.034002,4.485667705535889,1.498226,199.61799509877414,0.246392,32.5,1.778620
0.034021,4.485667705535889,1.499046,196.81036741879723,0.246528,32.5,1.779594
0.034040,4.485667705535889,1.499869,197.74593813082618,0.246663,32.5,1.780572
0.034058,4.485667705535889,1.500695,198.29380257749935,0.246799,32.5,1.781552
0.034077,4.485667705535889,1.501519,197.7016371748244,0.246934,32.5,1.782530
0.034096,4.485667705535889,1.502345,198.28006473893774,0.247070,32.5,1.783510
0.034114,4.485667705535889,1.503156,194.76586676822654,0.247205,32.5,1.784476
0.034133,4.485667705535889,1.503987,198.74551364436383,0.247341,32.5,1.785461
0.034152,4.485667705535889,1.504815,198.73026807761244,0.247476,32.5,1.786443
0.034171,4.485667705535889,1.505637,197.20733530324435,0.247612,32.5,1.787419
0.034189,4.485667705535889,1.506464,198.46809131257322,0.247747,32.5,1.788400
0.034208,4.485667705535889,1.507287,197.53720437965274,0.247883,32.5,1.789377
0.034227,4.485667705535889,1.508112,198.09801913731454,0.248018,32.5,1.790357
0.034245,4.485667705535889,1.508932,196.72858980691748,0.248153,32.5,1.791330
0.034264,4.485667705535889,1.509756,196.36710098215602,0.248290,32.5,1.792310
0.034283,4.485667705535889,1.510588,198.65135184768118,0.248426,32.5,1.793297
0.034302,4.485667705535889,1.511412,197.64212531445028,0.248561,32.5,1.794275
0.034320,4.485667705535889,1.512234,197.32922595331857,0.248697,32.5,1.795251
0.034339,4.485667705535889,1.513062,197.82584299436985,0.248833,32.5,1.796234
0.034358,4.485667705535889,1.513885,197.50755423003204,0.248968,32.5,1.797211
0.034376,4.485667705535889,1.514708,197.65139735599215,0.249104,32.5,1.798189
0.034395,4.485667705535889,1.515519,194.6438694925496,0.249239,32.5,1.799154
0.034414,4.485667705535889,1.516343,197.05197735445552,0.249375,32.5,1.800132
0.034433,4.485667705535889,1.517175,199.616588430602,0.249510,32.5,1.801118
0.034451,4.485667705535889,1.518000,198.0423230816858,0.249646,32.5,1.802097
0.034470,4.485667705535889,1.518825,198.21596680871878,0.249781,32.5,1.803077
0.034489,4.485667705535889,1.519652,198.35311667204525,0.249917,32.5,1.804057
0.034507,4.485667705535889,1.520476,197.79029947407903,0.250052,32.5,1.805036
0.034526,4.485667705535889,1.521302,198.22030328721232,0.250188,32.5,1.806015
0.034545,4.485667705535889,1.522116,195.37436384362678,0.250323,32.5,1.806984
0.034563,4.485667705535889,1.522941,198.1261675114181,0.250458,32.5,1.807963
0.034582,4.485667705535889,1.523765,197.59283761281085,0.250594,32.5,1.808940
0.034601,4.485667705535889,1.524592,198.61824874246525,0.250729,32.5,1.809922
0.034620,4.485667705535889,1.525423,198.51135515568143,0.250865,32.5,1.810908
0.034638,4.485667705535889,1.526249,198.43005145700852,0.251001,32.5,1.811888
0.034657,4.485667705535889,1.527076,198.40811883525933,0.251136,32.5,1.812869
0.034676,4.485667705535889,1.527905,198.1346151135859,0.251272,32.5,1.813853
0.034694,4.485667705535889,1.528719,195.31902471732624,0.251408,32.5,1.814821
0.034713,4.485667705535889,1.529546,198.57968817328845,0.251543,32.5,1.815802
0.034732,4.485667705535889,1.530371,197.88016859586077,0.251678,32.5,1.816781
0.034750,4.485667705535889,1.531194,197.5015818797066,0.251814,32.5,1.817758
0.034769,4.485667705535889,1.532020,198.3886938802465,0.251949,32.5,1.818738
0.034788,4.485667705535889,1.532844,197.83558210215858,0.252085,32.5,1.819717
0.034806,4.485667705535889,1.533669,197.8440133984782,0.252220,32.5,1.820696
0.034825,4.485667705535889,1.534494,198.06440566673706,0.252356,32.5,1.821675
0.034844,4.485667705535889,1.535306,194.70062857795037,0.252491,32.5,1.822640
0.034863,4.485667705535889,1.536131,198.09340378909846,0.252626,32.5,1.823620
0.034881,4.485667705535889,1.536959,198.63473356399396,0.252762,32.5,1.824602
0.034900,4.485667705535889,1.537784,197.91857347023745,0.252897,32.5,1.825581
0.034919,4.485667705535889,1.538608,197.76209624182263,0.253033,32.5,1.826559
0.034937,4.485667705535889,1.539432,197.8282200442227,0.253168,32.5,1.827537
0.034956,4.485667705535889,1.540260,198.85483868530238,0.253304,32.5,1.828520
0.034975,4.485667705535889,1.541084,197.63299636335597,0.253439,32.5,1.829497
0.034993,4.485667705535889,1.541896,194.98329758445044,0.253574,32.5,1.830464
0.035012,4.485667705535889,1.542721,197.87975498745607,0.253710,32.5,1.831442
0.035031,4.485667705535889,1.543542,197.21527379934932,0.253845,32.5,1.832418
0.035049,4.485667705535889,1.544369,198.36590081699242,0.253981,32.5,1.833399
0.035068,4.485667705535889,1.545195,198.34236476068395,0.254116,32.5,1.834379
0.035087,4.485667705535889,1.546018,197.48255617790596,0.254252,32.5,1.835356
0.035106,4.485667705535889,1.546844,198.04867529472276,0.254387,32.5,1.836336
0.035124,4.485667705535889,1.547667,197.68844651588404,0.254522,32.5,1.837314
0.035143,4.485667705535889,1.548472,192.8890875542307,0.254658,32.5,1.838273
0.035162,4.485667705535889,1.549296,197.85014154803332,0.254793,32.5,1.839251
0.035180,4.485667705535889,1.550122,198.20478093244083,0.254929,32.5,1.840231
0.035199,4.485667705535889,1.550952,199.16321210172327,0.255064,32.5,1.841215
0.035218,4.485667705535889,1.551777,198.2030958240421,0.255200,32.5,1.842195
0.035236,4.485667705535889,1.552602,197.94036519508336,0.255335,32.5,1.843174
0.035255,4.485667705535889,1.553424,197.2027063434153,0.255471,32.5,1.844149
0.035274,4.485667705535889,1.554251,198.5933223097498,0.255606,32.5,1.845131
0.035292,4.485667705535889,1.555063,194.89163963870226,0.255741,32.5,1.846097
0.035311,4.485667705535889,1.555888,197.9846538105517,0.255877,32.5,1.847076
0.035330,4.485667705535889,1.556714,198.28781334148178,0.256012,32.5,1.848056
0.035348,4.485667705535889,1.557540,198.26432950598624,0.256148,32.5,1.849036
0.035367,4.485667705535889,1.558365,197.77273691905194,0.256283,32.5,1.850016
0.035386,4.485667705535889,1.559187,197.16126675816722,0.256419,32.5,1.850991
0.035405,4.485667705535889,1.560008,197.1062251727708,0.256554,32.5,1.851967
0.035423,4.485667705535889,1.560831,197.41114366159056,0.256690,32.5,1.852943
0.035442,4.485667705535889,1.561644,193.86172748399835,0.256826,32.5,1.853912
0.035461,4.485667705535889,1.562475,199.5625987504439,0.256961,32.5,1.854897
0.035479,4.485667705535889,1.563300,197.83736989594763,0.257097,32.5,1.855876
0.035498,4.485667705535889,1.564125,198.06235087153075,0.257232,32.5,1.856855
0.035517,4.485667705535889,1.564950,197.98760267920568,0.257368,32.5,1.857834
0.035536,4.485667705535889,1.565771,197.17642936514287,0.257503,32.5,1.858810
0.035554,4.485667705535889,1.566597,198.32366330939968,0.257638,32.5,1.859790
0.035573,4.485667705535889,1.567418,196.9680629098296,0.257774,32.5,1.860765
0.035592,4.485667705535889,1.568232,194.3769556713631,0.257910,32.5,1.861733
0.035610,4.485667705535889,1.569056,197.86804943872343,0.258045,32.5,1.862712
0.035629,4.485667705535889,1.569877,196.994606498278,0.258181,32.5,1.863687
0.035648,4.485667705535889,1.570702,198.0153035047943,0.258316,32.5,1.864666
0.035666,4.485667705535889,1.571528,198.2199587688127,0.258452,32.5,1.865646
0.035685,4.485667705535889,1.572353,198.0886829231698,0.258587,32.5,1.866625
0.035704,4.485667705535889,1.573182,198.9141174177485,0.258722,32.5,1.867608
0.035723,4.485667705535889,1.574003,197.02986075408603,0.258858,32.5,1.868583
0.035741,4.485667705535889,1.574826,196.56215835582242,0.258994,32.5,1.869561
0.035760,4.485667705535889,1.575652,198.22467793076254,0.259129,32.5,1.870541
0.035779,4.485667705535889,1.576477,198.02974001587987,0.259265,32.5,1.871521
0.035797,4.485667705535889,1.577302,197.9127637044669,0.259400,32.5,1.872499
0.035816,4.485667705535889,1.578125,197.60106825756247,0.259536,32.5,1.873477
0.035835,4.485667705535889,1.578951,198.14866491206095,0.259671,32.5,1.874456
0.035853,4.485667705535889,1.579777,198.44810302967005,0.259806,32.5,1.875437
0.035872,4.485667705535889,1.580591,195.1789665257138,0.259942,32.5,1.876405
0.035891,4.485667705535889,1.581421,199.21459580419886,0.260077,32.5,1.877389
0.035909,4.485667705535889,1.582247,198.27595908880457,0.260213,32.5,1.878369
0.035928,4.485667705535889,1.583068,197.14663666809923,0.260348,32.5,1.879345
0.035947,4.485667705535889,1.583891,197.38609862652922,0.260484,32.5,1.880321
0.035966,4.485667705535889,1.584720,198.35213838198146,0.260620,32.5,1.881305
0.035984,4.485667705535889,1.585548,198.61649743552684,0.260755,32.5,1.882287
0.036003,4.485667705535889,1.586372,197.87975358836837,0.260890,32.5,1.883265
0.036022,4.485667705535889,1.587185,195.23971141490705,0.261026,32.5,1.884233
0.036040,4.485667705535889,1.588012,198.37030538145086,0.261161,32.5,1.885214
0.036059,4.485667705535889,1.588841,199.05001225755387,0.261297,32.5,1.886197
0.036078,4.485667705535889,1.589667,198.263402153015,0.261432,32.5,1.887177
0.036096,4.485667705535889,1.590493,198.24440935668838,0.261567,32.5,1.888157
0.036115,4.485667705535889,1.591320,198.45995735258307,0.261703,32.5,1.889138
0.036134,4.485667705535889,1.592148,198.7178374444408,0.261838,32.5,1.890120
0.036153,4.485667705535889,1.592976,198.64789820933166,0.261974,32.5,1.891102
0.036171,4.485667705535889,1.593789,195.10554932267559,0.262109,32.5,1.892069
0.036190,4.485667705535889,1.594621,198.08803356400878,0.262246,32.5,1.893057
0.036209,4.485667705535889,1.595447,198.21176896280102,0.262381,32.5,1.894037
0.036227,4.485667705535889,1.596269,197.2666151170056,0.262517,32.5,1.895013
0.036246,4.485667705535889,1.597098,197.34592914154985,0.262653,32.5,1.895997
0.036265,4.485667705535889,1.597921,197.64705889195065,0.262789,32.5,1.896975
0.036284,4.485667705535889,1.598747,198.18618591933574,0.262924,32.5,1.897954
0.036302,4.485667705535889,1.599575,198.70953454924066,0.263059,32.5,1.898936
0.036321,4.485667705535889,1.600396,197.03746580930243,0.263195,32.5,1.899911
0.036340,4.485667705535889,1.601220,197.74879187740146,0.263330,32.5,1.900889
0.036358,4.485667705535889,1.602045,198.00651996408342,0.263466,32.5,1.901869
0.036377,4.485667705535889,1.602869,197.8332563200881,0.263601,32.5,1.902847
0.036396,4.485667705535889,1.603692,197.64403905614293,0.263736,32.5,1.903825
0.036414,4.485667705535889,1.604517,198.03503053878273,0.263872,32.5,1.904804
0.036433,4.485667705535889,1.605341,197.8038640641615,0.264007,32.5,1.905782
0.036452,4.485667705535889,1.606167,198.17070563094342,0.264143,32.5,1.906762
0.036471,4.485667705535889,1.606983,195.85328630715063,0.264278,32.5,1.907732
0.036489,4.485667705535889,1.607807,197.83316159702582,0.264414,32.5,1.908710
0.036508,4.485667705535889,1.608640,198.7024945686008,0.264550,32.5,1.909698
0.036527,4.485667705535889,1.609466,198.2118760885333,0.264685,32.5,1.910678
0.036545,4.485667705535889,1.610293,198.4921153189266,0.264821,32.5,1.911659
0.036564,4.485667705535889,1.611114,197.1074879381445,0.264956,32.5,1.912634
0.036583,4.485667705535889,1.611936,197.22946735236422,0.265091,32.5,1.913610
0.036601,4.485667705535889,1.612760,197.81044339299618,0.265227,32.5,1.914588
0.036620,4.485667705535889,1.613400,153.64007832656068,0.265362,32.5,1.915383
0.036639,4.485667705535889,1.614217,196.00880797901607,0.265498,32.5,1.916353
0.036658,4.485667705535889,1.615028,194.71046189216042,0.265633,32.5,1.917319
0.036676,4.485667705535889,1.615849,197.08899210803818,0.265768,32.5,1.918294
0.036695,4.485667705535889,1.616674,197.86092116260485,0.265904,32.5,1.919272
0.036714,4.485667705535889,1.617499,198.01408342351132,0.266039,32.5,1.920251
0.036732,4.485667705535889,1.618332,200.13142442764675,0.266175,32.5,1.921239
0.036751,4.485667705535889,1.619159,198.3737962455338,0.266310,32.5,1.922220
0.036770,4.485667705535889,1.619971,194.92561717398735,0.266446,32.5,1.923186
0.036788,4.485667705535889,1.620799,198.82128612262179,0.266581,32.5,1.924169
0.036807,4.485667705535889,1.621628,198.78978251421572,0.266716,32.5,1.925151
0.036826,4.485667705535889,1.622452,197.91711214413522,0.266852,32.5,1.926130
0.036844,4.485667705535889,1.623279,198.3757800138461,0.266987,32.5,1.927110
0.036863,4.485667705535889,1.624104,198.08968516259057,0.267123,32.5,1.928090
0.036882,4.485667705535889,1.624926,197.26886592725327,0.267258,32.5,1.929066
0.036900,4.485667705535889,1.625750,197.8656244006897,0.267394,32.5,1.930044
0.036919,4.485667705535889,1.626571,195.903377567673,0.267530,32.5,1.931020
0.036938,4.485667705535889,1.627396,197.9852074853429,0.267665,32.5,1.931999
0.036957,4.485667705535889,1.628228,198.85769029480232,0.267801,32.5,1.932985
0.036975,4.485667705535889,1.629052,197.96087591771706,0.267936,32.5,1.933964
0.036994,4.485667705535889,1.629878,197.20699271547218,0.268073,32.5,1.934945
0.037013,4.485667705535889,1.630702,197.8079609679218,0.268208,32.5,1.935923
0.037032,4.485667705535889,1.631528,198.29356889428644,0.268343,32.5,1.936903
0.037050,4.485667705535889,1.632362,200.03002712192583,0.268479,32.5,1.937891
0.037069,4.485667705535889,1.633173,194.74740667102833,0.268614,32.5,1.938856
0.037088,4.485667705535889,1.634001,198.72772796726719,0.268750,32.5,1.939838
0.037106,4.485667705535889,1.634825,197.92179974421924,0.268885,32.5,1.940817
0.037125,4.485667705535889,1.635649,197.62804384832015,0.269021,32.5,1.941794
0.037144,4.485667705535889,1.636472,197.64815752022582,0.269156,32.5,1.942772
0.037162,4.485667705535889,1.637299,197.63360409125457,0.269292,32.5,1.943753
0.037181,4.485667705535889,1.638123,197.8700570155817,0.269427,32.5,1.944731
0.037200,4.485667705535889,1.638953,199.12711586873465,0.269563,32.5,1.945715
0.037218,4.485667705535889,1.639766,195.19191844128446,0.269698,32.5,1.946683
0.037237,4.485667705535889,1.640590,197.7479403390016,0.269834,32.5,1.947661
0.037256,4.485667705535889,1.641415,197.97509838174943,0.269969,32.5,1.948639
0.037275,4.485667705535889,1.642242,198.56325803141732,0.270104,32.5,1.949621
0.037293,4.485667705535889,1.643068,198.4218009604445,0.270240,32.5,1.950601
0.037312,4.485667705535889,1.643894,198.1850759565247,0.270375,32.5,1.951581
0.037331,4.485667705535889,1.644719,198.05534177814684,0.270511,32.5,1.952561
0.037349,4.485667705535889,1.645545,198.0725910018515,0.270646,32.5,1.953540
0.037368,4.485667705535889,1.646366,195.6742388184818,0.270782,32.5,1.954516
0.037387,4.485667705535889,1.647188,197.2969635540322,0.270918,32.5,1.955493
0.037406,4.485667705535889,1.648016,198.7535799953938,0.271053,32.5,1.956475
0.037424,4.485667705535889,1.648842,198.27869044123267,0.271189,32.5,1.957455
0.037443,4.485667705535889,1.649664,197.18894138255192,0.271324,32.5,1.958431
0.037462,4.485667705535889,1.650487,197.66275307230674,0.271460,32.5,1.959408
0.037480,4.485667705535889,1.651313,198.13064184314572,0.271595,32.5,1.960388
0.037499,4.485667705535889,1.652133,196.88100667972955,0.271730,32.5,1.961362
0.037518,4.485667705535889,1.652949,195.8458779693678,0.271866,32.5,1.962332
0.037536,4.485667705535889,1.653771,197.22381562690134,0.272001,32.5,1.963308
0.037555,4.485667705535889,1.654592,197.2755515553759,0.272137,32.5,1.964284
0.037574,4.485667705535889,1.655417,197.9810577202583,0.272272,32.5,1.965263
0.037592,4.485667705535889,1.656241,197.7059241931767,0.272408,32.5,1.966241
0.037611,4.485667705535889,1.657065,197.85780550779737,0.272543,32.5,1.967219
0.037630,4.485667705535889,1.657889,197.6823668748186,0.272678,32.5,1.968197
0.037648,4.485667705535889,1.658697,194.09945452934076,0.272814,32.5,1.969160
0.037667,4.485667705535889,1.659522,198.00848260464994,0.272949,32.5,1.970139
0.037686,4.485667705535889,1.660354,198.7986307295619,0.273085,32.5,1.971125
0.037705,4.485667705535889,1.661179,198.07837469442717,0.273221,32.5,1.972104
0.037723,4.485667705535889,1.661999,196.65405469681235,0.273356,32.5,1.973079
0.037742,4.485667705535889,1.662822,197.5948491875043,0.273491,32.5,1.974056
0.037761,4.485667705535889,1.663650,198.52454472203837,0.273627,32.5,1.975037
0.037779,4.485667705535889,1.664471,197.25918382497628,0.273762,32.5,1.976013
0.037798,4.485667705535889,1.665292,195.86220018960998,0.273898,32.5,1.976988
0.037817,4.485667705535889,1.666119,198.6356605727919,0.274034,32.5,1.977970
0.037836,4.485667705535889,1.666939,196.75546673296247,0.274169,32.5,1.978944
0.037854,4.485667705535889,1.667764,198.0555610304703,0.274305,32.5,1.979923
0.037873,4.485667705535889,1.668587,197.4486507447072,0.274440,32.5,1.980900
0.037892,4.485667705535889,1.669408,197.0683959485704,0.274576,32.5,1.981875
0.037910,4.485667705535889,1.670231,197.58939474399781,0.274711,32.5,1.982853
0.037929,4.485667705535889,1.671054,197.5450458008154,0.274846,32.5,1.983830
0.037948,4.485667705535889,1.671873,195.27237941041116,0.274983,32.5,1.984803
0.037966,4.485667705535889,1.672694,197.15780871129155,0.275118,32.5,1.985779
0.037985,4.485667705535889,1.673523,198.08797064142695,0.275254,32.5,1.986762
0.038004,4.485667705535889,1.674343,196.88154999127548,0.275389,32.5,1.987736
0.038023,4.485667705535889,1.675168,198.0521095378459,0.275525,32.5,1.988716
0.038041,4.485667705535889,1.675994,198.1830108199042,0.275660,32.5,1.989695
0.038060,4.485667705535889,1.676810,195.97570196040476,0.275796,32.5,1.990666
0.038079,4.485667705535889,1.677640,198.45521305141844,0.275932,32.5,1.991650
0.038097,4.485667705535889,1.678452,194.9321201072815,0.276067,32.5,1.992616
0.038116,4.485667705535889,1.679278,198.22768279437102,0.276202,32.5,1.993596
0.038135,4.485667705535889,1.680099,196.13008162572135,0.276338,32.5,1.994572
0.038154,4.485667705535889,1.680929,199.28168306895128,0.276474,32.5,1.995557
0.038172,4.485667705535889,1.681753,197.77024820009794,0.276609,32.5,1.996535
0.038191,4.485667705535889,1.682578,197.89965694573857,0.276745,32.5,1.997513
0.038210,4.485667705535889,1.683401,196.886621671286,0.276881,32.5,1.998491
0.038228,4.485667705535889,1.684232,198.9734054506628,0.277016,32.5,1.999476
0.038247,4.485667705535889,1.685047,195.69112518879047,0.277152,32.5,2.000446
0.038266,4.485667705535889,1.685872,197.65632870457839,0.277287,32.5,2.001426
0.038285,4.485667705535889,1.686692,196.75748889874765,0.277423,32.5,2.002400
0.038303,4.485667705535889,1.687513,197.00582510034764,0.277558,32.5,2.003375
0.038322,4.485667705535889,1.688331,196.3461918560625,0.277694,32.5,2.004347
0.038341,4.485667705535889,1.689155,197.7206353746039,0.277829,32.5,2.005325
0.038359,4.485667705535889,1.689978,197.47430096913322,0.277965,32.5,2.006302
0.038378,4.485667705535889,1.690800,197.40602607908096,0.278100,32.5,2.007278
0.038397,4.485667705535889,1.691453,156.64051186684154,0.278235,32.5,2.008085
0.038415,4.485667705535889,1.692274,197.197708811418,0.278371,32.5,2.009061
0.038434,4.485667705535889,1.693083,194.11650513588714,0.278506,32.5,2.010023
0.038453,4.485667705535889,1.693905,197.13071977047443,0.278642,32.5,2.010999
0.038472,4.485667705535889,1.694732,197.39039171379386,0.278778,32.5,2.011981
0.038490,4.485667705535889,1.695556,197.82526475610828,0.278913,32.5,2.012960
0.038509,4.485667705535889,1.696384,198.8203042891004,0.279049,32.5,2.013942
0.038528,4.485667705535889,1.697211,198.40533483965268,0.279184,32.5,2.014923
0.038546,4.485667705535889,1.698024,195.04590854152434,0.279320,32.5,2.015890
0.038565,4.485667705535889,1.698851,198.7012702385012,0.279455,32.5,2.016871
0.038584,4.485667705535889,1.699675,197.24594413661856,0.279591,32.5,2.017849
0.038602,4.485667705535889,1.700501,198.25857851879164,0.279726,32.5,2.018829
0.038621,4.485667705535889,1.701327,198.36383770879726,0.279862,32.5,2.019810
0.038640,4.485667705535889,1.702149,197.27364158608734,0.279997,32.5,2.020786
0.038658,4.485667705535889,1.702975,198.30372766933857,0.280132,32.5,2.021766
0.038677,4.485667705535889,1.703800,197.99581955039778,0.280268,32.5,2.022745
0.038696,4.485667705535889,1.704607,193.63241393912662,0.280403,32.5,2.023706
0.038715,4.485667705535889,1.705431,197.82937638170768,0.280539,32.5,2.024684
0.038733,4.485667705535889,1.706264,198.52917020451983,0.280675,32.5,2.025672
0.038752,4.485667705535889,1.707087,197.46723150404702,0.280810,32.5,2.026649
0.038771,4.485667705535889,1.707911,197.87294414379224,0.280946,32.5,2.027628
0.038789,4.485667705535889,1.708738,198.26130712638025,0.281081,32.5,2.028609
0.038808,4.485667705535889,1.709567,197.8481810839717,0.281218,32.5,2.029593
0.038827,4.485667705535889,1.710388,197.04281228904765,0.281353,32.5,2.030568
0.038846,4.485667705535889,1.711199,194.50406881892758,0.281489,32.5,2.031534
0.038864,4.485667705535889,1.712023,197.61824475438058,0.281624,32.5,2.032511
0.038883,4.485667705535889,1.712847,197.8579106892854,0.281760,32.5,2.033490
0.038902,4.485667705535889,1.713672,197.97988023801997,0.281895,32.5,2.034469
0.038920,4.485667705535889,1.714496,197.8514274069135,0.282030,32.5,2.035447
0.038939,4.485667705535889,1.715321,197.93000513564454,0.282166,32.5,2.036426
0.038958,4.485667705535889,1.716154,198.900851444575,0.282302,32.5,2.037413
0.038977,4.485667705535889,1.716977,197.58763305828032,0.282437,32.5,2.038391
0.038995,4.485667705535889,1.717792,195.59314931471408,0.282573,32.5,2.039360
0.039014,4.485667705535889,1.718621,198.53300164244135,0.282709,32.5,2.040344
0.039033,4.485667705535889,1.719443,197.1372076287819,0.282844,32.5,2.041319
0.039051,4.485667705535889,1.720268,198.06599947239138,0.282979,32.5,2.042299
0.039070,4.485667705535889,1.721100,198.71422762845475,0.283115,32.5,2.043285
0.039089,4.485667705535889,1.721922,197.3629709672195,0.283251,32.5,2.044261
0.039107,4.485667705535889,1.722747,198.1698913788888,0.283386,32.5,2.045241
0.039126,4.485667705535889,1.723574,198.46273038663867,0.283522,32.5,2.046222
0.039145,4.485667705535889,1.724383,194.11998450880992,0.283657,32.5,2.047185
0.039164,4.485667705535889,1.725209,198.2282348430325,0.283793,32.5,2.048165
0.039182,4.485667705535889,1.726033,197.8871200084111,0.283928,32.5,2.049144
0.039201,4.485667705535889,1.726859,198.26965222984407,0.284063,32.5,2.050124
0.039220,4.485667705535889,1.727683,197.74443450997606,0.284199,32.5,2.051102
0.039238,4.485667705535889,1.728509,198.08338938330414,0.284334,32.5,2.052081
0.039257,4.485667705535889,1.729332,197.7369623333231,0.284470,32.5,2.053059
0.039276,4.485667705535889,1.730162,198.21568453255762,0.284606,32.5,2.054043
0.039295,4.485667705535889,1.730980,195.69652568410547,0.284742,32.5,2.055016
0.039313,4.485667705535889,1.731809,198.87819374642768,0.284877,32.5,2.055999
0.039332,4.485667705535889,1.732632,197.74548038982724,0.285012,32.5,2.056977
0.039351,4.485667705535889,1.733458,198.13806366076238,0.285148,32.5,2.057956
0.039369,4.485667705535889,1.734284,198.37114623367134,0.285283,32.5,2.058937
0.039388,4.485667705535889,1.735108,197.07722998421343,0.285419,32.5,2.059915
0.039407,4.485667705535889,1.735935,198.34053964910126,0.285555,32.5,2.060896
0.039425,4.485667705535889,1.736757,197.44708012125884,0.285690,32.5,2.061872
0.039444,4.485667705535889,1.737565,193.9634133468199,0.285825,32.5,2.062835
0.039463,4.485667705535889,1.738395,199.24523380017948,0.285961,32.5,2.063819
0.039481,4.485667705535889,1.739222,198.41264788653112,0.286096,32.5,2.064800
0.039500,4.485667705535889,1.740047,198.00627517646623,0.286232,32.5,2.065779
0.039519,4.485667705535889,1.740870,197.56536322156865,0.286367,32.5,2.066756
0.039538,4.485667705535889,1.741697,198.41743280076284,0.286502,32.5,2.067737
0.039556,4.485667705535889,1.742517,196.8638854855502,0.286638,32.5,2.068711
0.039575,4.485667705535889,1.743342,197.91555450672521,0.286773,32.5,2.069690
0.039594,4.485667705535889,1.744155,195.28052250922875,0.286909,32.5,2.070657
0.039612,4.485667705535889,1.744978,197.38743746115293,0.287044,32.5,2.071634
0.039631,4.485667705535889,1.745806,197.9799035792771,0.287180,32.5,2.072617
0.039650,4.485667705535889,1.746632,198.19334958812487,0.287317,32.5,2.073598
0.039668,4.485667705535889,1.747461,200.73560724120347,0.287451,32.5,2.074581
0.039687,4.485667705535889,1.748283,197.1843755354581,0.287586,32.5,2.075556
0.039706,4.485667705535889,1.749115,198.3532318340347,0.287723,32.5,2.076544
0.039724,4.485667705535889,1.749926,194.63466246144375,0.287858,32.5,2.077509
